,supplier_name,water_usage_per_capita,total_population_served,reported_final_total_potable_water_production,final_percent_residential_use,reported_recycled_water,percent_non_revenue,climate_zone,county_under_drought_declaration,precip,ETo_mm,max_temp,min_temp,avg_temp,palmer_hydro,palmer_z_index,DissolvedOxygen,pH,ElectricalConductance,cluster,pca_1,pca_2
260,Padre Dam Municipal Water District,0.00894713627071564,90523.28703703704,809.812037037037,77.76,65.48148148148148,0.1003472389289632,10,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.774888472751818,148.0,0,0.5558192085904082,-0.3314904666972886
261,Palmdale Water District,70.48700925997362,115110.42990654205,1836086.136635514,79.88785046728972,0.0,5.3697974217173625,14,0.1588785046728972,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,8.689777481085892,8.340070109822047,148.0,0,0.6037501334903755,0.4530104048063083
262,Palo Alto  City Of,5.761441501820362,66439.35779816513,382627.6788990826,63.43302752293578,0.0,0.00021815177050051092,4,0.22018348623853212,1.625091743119266,126.0476804776706,72.41651376146788,47.27706422018348,59.85412844036698,-2.398440366972477,-0.6284403669724771,9.644220183486238,8.275127370547207,148.0,0,0.5607452738177413,0.5365236858054478
263,Paradise Irrigation District,3249.5903702228397,18309.51724137931,84593144.1724138,55.74942528735632,0.0,2.7909231671171497,11,0.22988505747126436,1.6004597701149426,125.87888247516798,72.88390804597701,47.5919540229885,60.24597701149425,-2.907931034482759,-0.7386206896551725,9.394513318737458,7.35246392586535,57.46666666666667,1,-3.211928894804856,-1.986445327257423
264,Paramount  City Of,0.008629782657252493,55747.51851851852,481.31277777777774,60.7962962962963,6.67462962962963,0.11445426706537408,8,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.327830222425945,148.0,0,0.7157509658030189,0.8345664718593339
265,Park Water Company,0.006431020763009673,124179.96261682243,798.4282242990655,69.54635514018692,186.20476635514018,0.16391873720583333,8,0.205607476635514,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,8.689777481085892,8.332143291298694,148.0,0,0.9977891790429748,0.8702356160278351
266,Pasadena  City Of,0.013865307562962932,168375.88679245283,2333.914811320755,66.94924528301887,0.0,0.023624542090475164,9,0.18867924528301888,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.654775381850854,8.331491171974305,148.0,0,1.136193308033911,0.9126058725189291
267,Paso Robles  City Of,0.0049191947956577,31075.24074074074,152.92585185185183,59.08111111111111,0.0013511851851851853,0.5897946300672849,4,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,9.980000000000002,8.167006695370816,148.0,0,0.35381127299893783,0.12281799842864158
268,Patterson  City Of,3892.8261433968146,22701.435185185186,88317968.15472029,72.23611111111111,0.0,0.009741939179385302,12,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,5.475185626102292,7.7984215021141985,148.0,0,-0.04859851118819923,-1.1955926136392137
269,"Perris, City Of",0.01434878322440087,9000.0,129.13904901960785,57.73666666666667,0.0,0.47992267104524,10,0.12745098039215685,1.553186274509804,128.47405828834687,73.29607843137255,47.95392156862745,60.63333333333334,-2.5840196078431372,-0.7105882352941176,8.342483660130718,8.32061543709331,148.0,1,-3.2954904248598376,2.462930455097964
270,Petaluma  City Of,4.381644948062432,62931.2962962963,275680.17027777777,65.85175925925925,0.0,0.001315366542266852,2,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,12.78543783068783,7.784506232858766,148.0,0,0.2485882780627541,-0.9687098499567067
271,Phelan Pinon Hills Community Services District,0.010213416581141747,22955.766355140186,233.44531775700935,75.65420560747664,0.0,0.33918480086019265,14,0.14018691588785046,1.652196261682243,126.2566993802734,72.4607476635514,47.37757009345794,59.927102803738315,-2.343644859813084,-0.5739252336448598,8.810614556782781,8.330578677458094,148.0,0,0.885697006209926,0.27271456364812763
272,Pico Rivera  City Of,0.011398530425853561,39871.481132075474,456.2159433962264,71.1883962264151,3.4414905660377357,0.2308967904194979,9,0.1792452830188679,1.6618396226415095,126.10785822716937,72.33679245283018,47.259433962264154,59.805660377358485,-2.3666981132075473,-0.5856603773584905,8.721150044923629,8.335870755995295,148.0,0,1.417434444087609,0.15278413691258827
273,Pico Water District,0.009302975338690431,24753.027777777777,230.0,57.157407407407405,4.62574074074074,0.48141092904815314,9,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.339115612640379,148.0,0,0.455219910373643,0.6569954983827252
274,Pinedale County Water District,3828.0412245155285,16190.849056603774,61016341.11320755,93.87264150943396,50602.698113207545,0.024987532240062615,13,0.1792452830188679,1.6138679245283019,126.21403874449531,72.56320754716981,47.43490566037736,60.005660377358495,-2.3961320754716984,-0.6315094339622641,5.052452830188678,8.175285204528908,148.0,0,-0.5278839279971537,-0.24049105779560834
275,Pismo Beach  City Of,0.03081959644583916,8020.521276595745,249.84021276595743,50.691489361702125,0.0,8.13248652027791,5,0.11702127659574468,1.6044680851063828,126.39334103303473,72.92234042553191,47.74148936170213,60.34148936170213,-2.592021276595745,-0.7088297872340426,9.98,8.134764185420568,148.0,1,-2.4120253099834494,0.19654452503249378
276,Pittsburg  City Of,0.0034187667091569586,70309.6320754717,240.04661320754715,70.02358490566037,0.0,1.2943687579237921,12,0.18867924528301888,1.5600471698113207,128.1214723939826,72.91132075471698,47.65,60.28867924528302,-2.385377358490566,-0.6889622641509434,13.10319894666072,7.7813663853818875,148.0,1,-2.0727593708028484,0.3094521871944106
277,Placer County Water Agency,6813.498588653298,113653.1574074074,713174651.1182404,61.16851851851852,0.0,0.0030626704141201062,11,0.16666666666666666,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,10.039935185185186,7.947114313772647,148.0,0,-0.03499552814079778,-2.050492678040539
278,Pleasanton  City Of,0.004512693797880009,78697.63888888889,354.5161175925926,62.47925925925926,22.115757407407408,0.18047145579895735,12,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.848902447860782,8.19130537924376,576.0,0,0.7326874349527599,0.593998156102523
279,Pomona  City Of,0.010316062038667476,152981.19811320756,1578.0162075471696,68.50245283018869,0.0,0.05045758521181947,9,0.18867924528301888,1.6557075471698113,125.47642186174399,72.30943396226415,47.22641509433962,59.776415094339626,-2.402264150943396,-0.61,8.681729559748428,8.326919080744553,148.0,0,1.6725439070200232,0.49515413507452244
280,Port Hueneme  City Of,0.007649446732762976,21574.0,165.02064814814815,73.0525,0.0,0.25518044437029624,6,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.046483789562833,148.0,0,0.26244765157842465,-0.09929311439119423
281,Porterville  City Of,0.004507988918020721,64142.90566037736,289.0468896226415,74.10566037735849,0.0,0.06492652718292768,13,0.1792452830188679,1.6196698113207548,128.12353427880646,72.84905660377359,47.672641509433966,60.2688679245283,-2.377924528301887,-0.590754716981132,8.866666666666667,8.024505260158763,148.0,0,-0.33252647872933705,0.8646992360488418
282,Poway  City Of,0.015846220437878786,49444.46296296296,784.2596296296296,72.29666666666667,0.0,0.22273736433499425,10,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.978590122586327,148.0,0,0.4759364355525673,-0.02991164342410597
283,Quartz Hill Water District,0.020994768313967755,20313.283018867925,426.02792452830187,94.40566037735849,0.0,0.2325703014625458,14,0.16981132075471697,1.6541981132075472,127.57109296503364,72.60283018867923,47.48962264150943,60.05283018867925,-2.3349056603773586,-0.5599999999999999,8.714928122192273,8.346727824892804,148.0,0,0.688191857100663,0.41105976320746807
284,Rainbow Municipal Water District,0.06737944220502276,20306.51886792453,1356.5849056603774,27.75943396226415,0.0,0.01275247553293086,10,0.19811320754716982,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.866666666666667,8.333487535734706,148.0,0,0.5067629309824236,0.6008527024209699
285,Ramona Municipal Water District,0.011818267290715272,35814.27102803739,421.6551401869159,95.31308411214954,0.0,0.20846921107153082,10,0.16822429906542055,1.634532710280374,127.34231536327106,72.65233644859813,47.51775700934579,60.09252336448598,-2.3585981308411217,-0.6014018691588785,8.866666666666667,8.320820315243914,148.0,0,0.30528859897253335,0.7310084115954153
286,Rancho California Water District,0.02958462662869509,150641.2,4464.013238095238,69.14714285714285,0.0,0.022107707592450527,10,0.1619047619047619,1.6155238095238096,126.34648349891793,72.72380952380952,47.551428571428566,60.1447619047619,-2.539714285714286,-0.6590476190476191,8.375555555555556,8.340245216793788,148.0,0,-0.1093898092660566,1.595010306067932
287,Red Bluff  City Of,6423.741005768418,14076.0,90420578.39719626,64.76915887850467,7397.943925233645,9.425795614780993,11,0.21495327102803738,1.6526635514018693,125.93454054580016,72.38411214953271,47.3177570093458,59.85794392523365,-2.3350467289719625,-0.5698130841121495,10.180598776872142,7.902781401791997,148.0,0,-0.6961053947325623,-3.5389340366144646
288,Redding  City Of,0.007285783094987853,89481.53846153847,650.3967362637362,67.77681318681319,0.05747252747252748,0.5627352602305604,11,0.14285714285714285,1.588901098901099,127.45148279806375,72.73516483516484,47.47142857142857,60.10989010989011,-2.8232967032967036,-0.7357142857142858,10.175457080438415,7.894425613915748,148.0,1,-1.8110543770915648,0.35205427464293965
289,Redlands  City Of,0.021802785336652867,82158.37037037036,1789.5024074074074,70.25212962962962,18.501944444444444,1.4605565793550372,10,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.813525533108866,8.32847608002423,148.0,0,0.7277897561647225,0.7677852122068631
290,Redwood City  City Of,3.684748823543945,88302.18691588785,325100.85046728974,68.82336448598132,25645.82242990654,0.16045709507556646,3,0.205607476635514,1.6484579439252336,126.52855703847253,72.55981308411215,47.452336448598125,60.01308411214953,-2.4272897196261685,-0.5900934579439252,3.4242056074766354,8.197737857837355,148.0,0,1.100418301339161,1.4304851651524326
291,Reedley  City Of,0.005117636156058827,24662.398058252427,126.24956337864079,44.922330097087375,0.0,28.187385821207155,13,0.14563106796116504,1.558106796116505,127.75180329449992,73.11941747572816,47.83398058252427,60.484466019417475,-2.5744660194174758,-0.7267961165048543,5.053980582524272,7.921812076744385,148.0,1,-4.555484201085801,0.395387952969514
292,Rialto  City Of,0.013430443098342935,54371.916666666664,730.1764814814815,72.45925925925927,1.3958333333333333,0.07840875073309732,10,0.16666666666666666,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.813525533108866,8.332935774704067,148.0,0,0.7038912112847724,0.7496863546367042
293,Rincon Del Diablo Municipal Water District,0.013897359031990535,30279.88888888889,419.9990740740741,72.5212962962963,202.68703703703704,0.06263932255420082,10,0.16666666666666666,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.343383693774108,148.0,0,0.5334055000863821,0.6191225690912444
294,Rio Linda - Elverta Community Water District,5223.869798533207,12977.867924528302,67073702.80556604,87.05301886792454,0.0,1.234528250396133,12,0.1792452830188679,1.6250471698113207,126.93759471478437,72.66132075471698,47.49622641509434,60.08679245283019,-2.409433962264151,-0.5984905660377359,14.054672537860512,7.617741270195256,179.64475890985324,0,-1.5713464568461806,-3.343611115497704
295,"Rio Vista, City Of",6266.092900028784,9157.5,57271587.0,70.0,0.0,0.013088828153802632,12,0.19811320754716982,1.5971698113207549,127.72311449245424,72.85000000000001,47.64528301886792,60.25471698113208,-2.4233018867924527,-0.645,13.044072955842067,7.708343767858482,455.1106859538784,1,-2.4964025030724795,-2.620896546909592
296,Ripon  City Of,6317.6241229026755,15785.188679245282,99663413.29037736,77.5382075471698,0.0,0.021692066132685144,12,0.1509433962264151,1.6554245283018867,126.13956339924577,72.40188679245283,47.29622641509434,59.85754716981132,-2.459716981132076,-0.6116037735849057,13.122223984452855,7.758057563089391,148.0,0,-0.47649516423751404,-3.8037322353694614
297,Riverbank  City Of,4431.438696934115,23718.830188679247,105254624.25285755,89.81603773584905,0.0,1.2854932409051425,12,0.12264150943396226,1.6597641509433962,125.75084421483177,72.40471698113207,47.32641509433962,59.87264150943396,-2.3902830188679247,-0.5939622641509434,5.476623090745732,8.033915918630758,148.0,0,0.5422176269081241,-1.4598503218858274
298,Riverside  City Of,0.01698463512335702,309340.3333333333,5253.305555555556,58.66685185185185,14.582222222222223,0.011884630485844396,10,0.12037037037037036,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.427160493827161,8.323757315855927,148.0,0,1.2455806714347792,1.3110760440381897
299,Riverside Highland Water Company,0.01684282496587956,17781.203703703704,296.89625,83.07166666666666,0.0,0.3010971739649226,10,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.344266334544958,148.0,0,0.35608127745445256,0.41017625725513773
300,Rohnert Park  City Of,78.20903564969454,43123.98130841122,3343240.1742523364,69.1273831775701,629776.4002305701,1.455039472140749,2,0.18691588785046728,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,12.71801201602136,7.787402833407506,148.0,0,0.07788408420745249,-1.2932971279878798
301,Rosamond Community Service District,0.0037567482736974266,17700.0,66.49444444444444,87.50185185185185,0.0,9.145039225536745,14,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.90671453623537,8.19387688962147,148.0,0,-0.3493545818320032,-0.5001503519934608
302,Roseville  City Of,0.01778171164549535,131862.96296296295,2341.261388888889,56.794074074074075,252.74361111111108,5.228698315495397,11,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,10.039935185185186,7.92377509263713,148.0,0,0.3270370907434184,-0.3190685282664248
303,Rowland Water District,0.014303832445338331,57623.2962962963,821.8425925925926,51.0,90.4925925925926,0.07771541225898718,9,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.30547863556197,148.0,0,0.7188409116626989,0.8582886543563939
304,Rubidoux Community Service District,0.003850681518571698,33560.282051282054,127.9789358974359,73.90570512820513,0.0,0.8370382611126376,10,0.19230769230769232,1.6284615384615386,124.9444369138062,72.63717948717948,47.45384615384616,60.05128205128205,-2.8975641025641026,-0.7217948717948719,8.866666666666667,8.278290056450626,148.0,1,-1.0507508066611866,0.48506938736480554
305,Rubio Canyon Land And Water Association,0.016245582561728394,9600.0,155.9575925925926,89.36259259259259,0.0,7.365021636715437,9,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.34519045916319,148.0,0,-0.31521665610313643,-0.19777382974465268
306,Sacramento  City Of,0.004065156038099989,498585.4905660377,2011.4295283018869,63.89339622641509,0.0,0.05388591250399594,12,0.19811320754716982,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,13.964099243230613,7.615527970305069,179.64475890985324,0,0.7912888589159489,-1.1713384371390039
307,Sacramento County Water Agency,4664.960873717872,186498.261682243,872440897.3287833,72.76785046728972,0.0,0.0005970879325831159,12,0.18691588785046728,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,14.020509530677057,7.611180270340292,179.08733125649013,0,-0.0176120375736573,-2.823689260414436
308,Sacramento Suburban Water District,0.004447133699695174,181630.80373831774,805.5366448598131,70.35981308411215,0.0,6.892989160109826,12,0.18691588785046728,1.638177570093458,127.34231536327106,72.58504672897196,47.46915887850467,60.03457943925233,-2.386355140186916,-0.591588785046729,14.020509530677057,7.615201657105137,179.25555555555553,0,-0.20262862771633855,-1.6256170649068358
309,San Bernardino  City Of,0.015427176342995884,204629.9150943396,3152.00858490566,65.13075471698113,0.0,0.01447052576570285,10,0.1792452830188679,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.803717838765008,8.338015616166421,148.0,0,1.1906367939129534,0.9614288414310138
310,San Bernardino County Service Area 64,0.015898370123288055,14336.787037037036,227.93935185185185,72.66157407407407,0.0,12.9156470376207,14,0.12962962962962962,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.813525533108866,8.336825698672751,148.0,0,-0.5929803154593813,-0.387317866869482
311,San Bernardino County Service Area 70J,0.011703907043142251,12019.12962962963,140.95842592592592,75.49537037037037,0.0,11.405934512419263,14,0.12962962962962962,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.813525533108866,8.330385295429839,148.0,0,-0.5434417863743389,-0.36561658538238057
312,San Bruno  City Of,2.4093785228316116,44692.91509433962,107588.64150943396,74.80698113207548,0.0,2.4456229040736153,3,0.1509433962264151,1.6403301886792452,127.2354210424604,72.45,47.33396226415094,59.89905660377359,-2.3867924528301887,-0.5961320754716981,3.4245283018867925,7.915169702698978,148.0,0,0.6947826227313579,0.40349758951263215
313,San Buenaventura  City Of,0.010079092667986551,113478.0,1143.7552777777778,65.58287037037037,48.12240740740741,0.051159091866908576,6,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.612063086455424,148.0,0,0.5437727827578904,-0.5379612309606815
314,San Clemente  City Of,0.012068548595694048,51677.97222222222,622.7768518518518,70.31194444444444,13.686666666666666,0.1366880234396959,6,0.17592592592592593,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.340343210714888,148.0,0,0.6862143066845731,0.7532878153164445
315,San Diego  City Of,0.010261842655980439,1351080.1759259258,13853.714814814814,53.87796296296296,913.4393518518518,0.005635634098225728,7,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,7.765928312035667,148.0,0,1.3680584498608892,0.46781323230415306
316,San Dieguito Water District,0.013957474517527544,38146.02777777778,534.0121296296296,77.17564814814814,39.510185185185186,0.15158162875150327,7,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.176510886383515,148.0,0,0.5068000583987476,0.2937877381087024
317,San Fernando  City Of,0.01744585572610821,24169.506666666668,423.1426666666667,78.6,0.0,0.7936913866718598,9,0.18666666666666668,1.6022,122.2698405776538,72.58133333333333,47.372,59.98266666666667,-3.1836,-0.8618666666666667,8.662955555555556,8.368604316686024,148.0,1,-2.1498057173349276,0.6189849631642564
318,San Francisco Public Utilities Commission,0.002251012322901961,867461.2592592592,1949.7320370370371,56.62407407407407,2.565898148148148,0.03980888364168538,3,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.056152423039922,148.0,0,1.386025681075252,0.9451731582989226
319,San Gabriel County Water District,0.009684833333333333,45000.0,435.8175,75.0,0.0,0.14624926549455497,9,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.337895517880444,148.0,0,0.6515554687328394,0.7139724808704698
320,San Gabriel Valley Fontana Water Company,0.013878925677396953,225211.82242990655,3119.084392523365,63.46093457943926,14.754579439252337,0.01931327101295852,10,0.16822429906542055,1.6439719626168225,126.2566993802734,72.5018691588785,47.38317757009346,59.950467289719626,-2.4245794392523363,-0.6081308411214954,8.815209572359105,8.33740797831452,148.0,0,1.1825516394668565,1.0536162830567146
321,San Gabriel Valley Water Company,0.010114494071875391,261148.96226415093,2641.9346226415096,59.544999999999995,139.04028301886794,0.02452111079794952,9,0.16037735849056603,1.6546698113207547,126.0630990459481,72.54150943396226,47.43207547169811,59.994339622641505,-2.4766981132075467,-0.5965094339622642,8.654775381850854,8.3032489967056,148.0,0,1.253696556526061,1.0070211193526613
322,San Jacinto  City Of,3.7932094145316246,17440.777777777777,65238.44894444444,75.73925925925926,0.0,1.7286285300124078,10,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.427160493827161,8.352679579623176,148.0,0,0.2798262011608018,0.44835194397139244
323,San Jose  City Of,0.0036742121117882133,124286.17592592593,451.787037037037,62.111111111111114,38.2037037037037,0.18259699729749077,4,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,9.644305555555556,7.739247873549157,148.0,0,0.5870952504384576,-0.3654155851749284
324,San Jose Water Company,0.003005614523588922,1012145.5648148148,3038.239814814815,66.61351851851852,60.71259259259259,0.7270680854857758,4,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,9.644305555555556,7.977958611686357,148.0,0,1.2975630159933118,0.587261067235828
325,San Juan Capistrano  City Of,0.01539642904277922,39014.7027027027,600.6670270270271,62.681081081081075,43.709675675675676,1.3661701248484868,6,0.25675675675675674,1.625,126.63735029059073,72.95675675675676,47.67567567567568,60.321621621621624,-2.937837837837838,-0.6745945945945946,8.866666666666667,8.483635154754058,148.0,1,-1.6234617198546306,1.5435259392856189
326,San Juan Water District,0.03130424570557092,30771.582417582416,957.153956043956,87.77747252747253,0.0,0.11800666221797333,11,0.21978021978021978,1.588901098901099,127.45148279806375,72.73516483516484,47.47142857142857,60.10989010989011,-2.8232967032967036,-0.7357142857142858,8.866666666666667,8.348080724037867,148.0,1,-1.7920742105441216,1.1570732472546261
327,San Lorenzo Valley Water District,2065.8997146109955,24653.685714285715,50693664.44761905,89.67619047619047,0.0,0.1476551756818491,3,0.20952380952380953,1.649857142857143,126.79590226618261,72.38190476190476,47.29238095238095,59.8447619047619,-2.3513333333333333,-0.5804761904761905,8.866666666666667,8.22203031173481,148.0,0,0.7131448949635231,-0.7554748856034385
328,San Luis Obispo  City Of,0.008712912765937667,46400.00925925926,404.1452777777778,60.02111111111111,1.478888888888889,4.196248100744735,5,0.19444444444444445,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,9.980000000000002,8.268262987084531,148.0,0,0.272751918561509,0.19801103178648347
329,Sanger  City Of,0.005953893771486272,26166.216981132075,155.9259716981132,59.0,0.0,0.5247041157361205,13,0.2169811320754717,1.6679716981132076,125.75434723087704,72.18301886792453,47.16415094339622,59.68018867924528,-2.3852830188679244,-0.588867924528302,5.052452830188678,8.055345698922997,148.0,0,1.6664113941827787,-0.20661000155181466
330,Santa Ana  City Of,0.008433892394525518,332005.0,2800.0944444444444,67.0,8.041666666666666,0.02802104583912344,8,0.1388888888888889,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.3357136019343,148.0,0,1.245760432700109,1.2291040814111367
331,Santa Barbara  City Of,0.00860953961678375,94935.37037037036,816.8750925925925,69.05111111111111,18.26037037037037,0.09423949777907982,6,0.18518518518518517,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.106344969412046,148.0,0,0.7472032557416587,0.4253556325508704
332,Santa Clara  City Of,0.00385445092679463,125795.11111111111,483.75648148148144,50.81944444444444,99.27962962962964,0.13411272157171267,4,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,9.644305555555556,7.925374858735155,148.0,0,0.6949629793723965,0.09795612313794311
333,Santa Clarita Valley Water Agency,0.018015072377243816,280752.0288461539,5040.996826923077,64.25134097451922,41.01788461538461,0.4163613066476716,9,0.19230769230769232,1.6704326923076922,128.17097064425246,72.62115384615385,47.48846153846154,60.0625,-2.3821153846153846,-0.5537500000000001,8.715306776556776,8.312676273073333,148.0,0,1.6400506816207592,1.0102561092589892
334,Santa Cruz  City Of,0.002258678471092947,95623.02830188679,215.80119811320753,58.5811320754717,653.1037735849056,0.406180178392089,3,0.11320754716981132,1.633632075471698,127.63509445647065,72.76886792452831,47.62641509433962,60.20471698113207,-2.3356603773584905,-0.588867924528302,8.866666666666667,8.220850692099292,148.0,0,0.37755981672218564,1.1948037046610656
335,Santa Fe Irrigation District,0.039173586392073696,19791.08653846154,774.9748076923078,81.01442307692308,30.129807692307693,0.27415481266506947,7,0.09615384615384616,1.6297115384615386,125.5388718062662,72.55961538461538,47.43173076923077,60.002884615384616,-2.4998076923076926,-0.6238461538461538,8.866666666666667,8.29346392487932,148.0,0,-0.13788300905906264,0.43037058384718957
336,Santa Fe Springs  City Of,0.02499728433112027,18206.260869565216,455.058152173913,26.97826086956522,2766.6134130434784,0.12453186249225136,9,0.11956521739130435,1.6308695652173912,127.58539711650084,73.00978260869564,47.80652173913043,60.41847826086956,-2.6570652173913043,-0.6122826086956522,8.606757246376812,8.345343966191992,148.0,1,-1.169090586441185,1.578607007329833
337,Santa Margarita Water District,0.012275512411105879,160446.0280373832,1966.3457943925234,73.9373831775701,590.740093457944,4.038680037639282,8,0.18691588785046728,1.6298598130841122,126.2566993802734,72.54205607476635,47.40841121495327,59.98224299065421,-2.4241121495327103,-0.6426168224299066,8.866666666666667,8.005585654843786,148.0,0,0.26815372712282104,0.15544313470529522
338,Santa Maria  City Of,0.009192186693354979,106077.37037037036,973.3308333333333,66.8387962962963,0.0,1.075959159493566,5,0.21296296296296297,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.866666666666667,8.112848957975446,148.0,0,0.7152066744922028,0.41742790503607347
339,Santa Monica  City Of,0.0033144962137513913,92900.48148148147,307.8989814814814,69.17129629629629,3.9199074074074076,0.15754451816452644,6,0.2037037037037037,1.6379166666666667,126.71605498088255,72.52037037037037,47.403703703703705,59.96944444444444,-2.3761111111111113,-0.6016666666666667,8.689739858906526,8.336272323688174,148.0,0,0.8670570909682167,0.9240960746605652
